Epoch: [3][200/632], 	Time 0.078 (0.258)	Data 0.000 (0.184)	Loss 0.0684 (0.0854)	Precision 0.875 (0.760)	Recall 1.000 (0.792)	mAP 0.938 (0.951)
Epoch: [3][220/632], 	Time 0.077 (0.269)	Data 0.000 (0.195)	Loss 0.0925 (0.0857)	Precision 0.771 (0.760)	Recall 0.875 (0.793)	mAP 1.000 (0.949)
Epoch: [3][240/632], 	Time 0.077 (0.258)	Data 0.000 (0.184)	Loss 0.1210 (0.0870)	Precision 0.679 (0.760)	Recall 0.714 (0.791)	mAP 0.929 (0.947)
Epoch: [3][260/632], 	Time 0.077 (0.249)	Data 0.000 (0.175)	Loss 0.0801 (0.0886)	Precision 0.714 (0.757)	Recall 0.857 (0.791)	mAP 0.929 (0.944)
Epoch: [3][280/632], 	Time 0.077 (0.250)	Data 0.000 (0.176)	Loss 0.0625 (0.0879)	Precision 0.812 (0.759)	Recall 0.875 (0.792)	mAP 1.000 (0.945)
Epoch: [3][300/632], 	Time 0.077 (0.252)	Data 0.000 (0.178)	Loss 0.0644 (0.0862)	Precision 0.750 (0.762)	Recall 0.889 (0.796)	mAP 1.000 (0.946)
Epoch: [3][320/632], 	Time 0.077 (0.247)	Data 0.000 (0.173)	Loss 0.1029 (0.0857)	Precision 0.500 (0.761)	Recall 0.667 (0.798)	mAP 0.889 (0.946)
Epoch: [3][340/632], 	Time 0.077 (0.240)	Data 0.000 (0.166)	Loss 0.0867 (0.0861)	Precision 0.905 (0.757)	Recall 0.952 (0.795)	mAP 1.000 (0.945)
Epoch: [3][360/632], 	Time 0.084 (0.251)	Data 0.000 (0.177)	Loss 0.1055 (0.0853)	Precision 0.850 (0.761)	Recall 0.833 (0.799)	mAP 0.890 (0.947)
Epoch: [3][380/632], 	Time 0.077 (0.253)	Data 0.000 (0.179)	Loss 0.0624 (0.0847)	Precision 0.750 (0.762)	Recall 0.833 (0.798)	mAP 0.833 (0.947)
Epoch: [3][400/632], 	Time 0.077 (0.254)	Data 0.000 (0.180)	Loss 0.0617 (0.0848)	Precision 0.917 (0.763)	Recall 0.889 (0.801)	mAP 1.000 (0.947)
Epoch: [3][420/632], 	Time 0.085 (0.251)	Data 0.000 (0.177)	Loss 0.1300 (0.0854)	Precision 0.733 (0.763)	Recall 0.733 (0.801)	mAP 0.961 (0.947)
Epoch: [3][440/632], 	Time 0.077 (0.252)	Data 0.000 (0.177)	Loss 0.0895 (0.0849)	Precision 0.750 (0.766)	Recall 0.683 (0.803)	mAP 0.972 (0.948)
Epoch: [3][460/632], 	Time 0.080 (0.248)	Data 0.000 (0.174)	Loss 0.0913 (0.0845)	Precision 0.627 (0.769)	Recall 0.800 (0.804)	mAP 0.867 (0.949)
Epoch: [3][480/632], 	Time 0.077 (0.244)	Data 0.000 (0.170)	Loss 0.1043 (0.0846)	Precision 1.000 (0.770)	Recall 0.889 (0.805)	mAP 0.968 (0.949)
Epoch: [3][500/632], 	Time 1.853 (0.245)	Data 1.811 (0.170)	Loss 0.0906 (0.0846)	Precision 0.786 (0.769)	Recall 0.857 (0.805)	mAP 0.921 (0.949)
Epoch: [3][520/632], 	Time 0.085 (0.248)	Data 0.000 (0.173)	Loss 0.0526 (0.0843)	Precision 0.867 (0.770)	Recall 1.000 (0.806)	mAP 0.967 (0.949)
Epoch: [3][540/632], 	Time 0.077 (0.253)	Data 0.000 (0.178)	Loss 0.1392 (0.0839)	Precision 0.656 (0.772)	Recall 0.625 (0.807)	mAP 0.963 (0.950)
Epoch: [3][560/632], 	Time 0.076 (0.250)	Data 0.000 (0.176)	Loss 0.1548 (0.0838)	Precision 0.643 (0.773)	Recall 0.643 (0.808)	mAP 0.893 (0.950)
Epoch: [3][580/632], 	Time 0.080 (0.250)	Data 0.000 (0.176)	Loss 0.0658 (0.0838)	Precision 0.875 (0.772)	Recall 1.000 (0.808)	mAP 1.000 (0.950)
Epoch: [3][600/632], 	Time 0.077 (0.249)	Data 0.000 (0.175)	Loss 0.0511 (0.0837)	Precision 0.900 (0.774)	Recall 0.900 (0.810)	mAP 0.967 (0.951)
Epoch: [3][620/632], 	Time 0.084 (0.246)	Data 0.000 (0.172)	Loss 0.0198 (0.0838)	Precision 0.875 (0.775)	Recall 1.000 (0.810)	mAP 1.000 (0.951)
Test: [0/194]	Time 0.714 (0.714)	Loss 0.1535 (0.1535)
Test: [20/194]	Time 0.029 (0.062)	Loss 0.0683 (0.1254)
Test: [40/194]	Time 0.029 (0.046)	Loss 0.0885 (0.1007)
